2025-06-10T02:17:09.957303,0.008,DEEP
2025-06-10T02:17:10.931150,0.015,DEEP
2025-06-10T02:17:11.933307,0.015,DEEP
2025-06-10T02:17:12.931432,0.008,DEEP
2025-06-10T02:17:13.935869,0.015,DEEP
2025-06-10T02:17:14.932189,0.015,DEEP
2025-06-10T02:17:15.932323,0.015,DEEP
2025-06-10T02:17:16.931659,0.015,DEEP
2025-06-10T02:17:17.939064,0.015,DEEP
2025-06-10T02:17:18.933296,0.008,DEEP
2025-06-10T02:17:19.939581,0.015,DEEP
2025-06-10T02:17:20.934005,0.015,DEEP
2025-06-10T02:17:21.932607,0.015,DEEP
2025-06-10T02:17:22.931485,0.015,DEEP
2025-06-10T02:17:23.933518,0.008,DEEP
2025-06-10T02:17:24.938416,0.015,DEEP
2025-06-10T02:17:25.931005,0.008,DEEP
2025-06-10T02:17:28.398620,0.008,DEEP
2025-06-10T02:17:28.401617,0.015,DEEP
2025-06-10T02:17:28.933524,0.008,DEEP
2025-06-10T02:17:29.932064,0.008,DEEP
2025-06-10T02:17:32.414922,0.015,DEEP
2025-06-10T02:17:32.417877,0.015,DEEP
2025-06-10T02:17:34.940969,0.015,DEEP
2025-06-10T02:17:34.942985,0.015,DEEP
2025-06-10T02:17:34.943987,0.015,DEEP
2025-06-10T02:17:35.932237,0.015,DEEP
2025-06-10T02:17:36.937329,0.015,DEEP
2025-06-10T02:17:37.933158,0.008,DEEP
2025-06-10T02:17:38.931486,0.015,DEEP
2025-06-10T02:17:39.944261,0.015,DEEP
2025-06-10T02:17:40.940612,0.008,DEEP
2025-06-10T02:17:41.935321,0.015,DEEP
2025-06-10T02:17:42.962408,0.008,DEEP
2025-06-10T02:17:45.611323,0.015,DEEP
2025-06-10T02:17:45.613326,0.008,DEEP
2025-06-10T02:17:45.937915,0.015,DEEP
2025-06-10T02:17:46.931677,0.015,DEEP
2025-06-10T02:17:47.934498,0.008,DEEP
2025-06-10T02:17:48.933320,0.015,DEEP
2025-06-10T02:17:49.933352,0.015,DEEP
2025-06-10T02:17:50.934350,0.015,DEEP
2025-06-10T02:17:51.933019,0.015,DEEP
2025-06-10T02:17:52.935150,0.015,DEEP
2025-06-10T02:17:53.932020,0.008,DEEP
2025-06-10T02:17:54.942483,0.008,DEEP
2025-06-10T02:17:55.931110,0.008,DEEP
2025-06-10T02:17:56.931846,0.015,DEEP
2025-06-10T02:17:57.934047,0.008,DEEP
2025-06-10T02:17:58.931114,0.015,DEEP
2025-06-10T02:17:59.935892,0.015,DEEP
2025-06-10T02:18:00.951138,0.015,DEEP
2025-06-10T02:18:01.932899,0.008,DEEP
2025-06-10T02:18:02.955681,0.015,DEEP
2025-06-10T02:18:03.934961,0.015,DEEP
2025-06-10T02:18:04.932479,0.015,DEEP
2025-06-10T02:18:05.981554,0.015,DEEP
2025-06-10T02:18:06.931855,0.015,DEEP
2025-06-10T02:18:07.931873,0.008,DEEP
2025-06-10T02:18:08.931574,0.015,DEEP
2025-06-10T02:18:09.939776,0.015,DEEP
2025-06-10T02:18:10.933416,0.015,DEEP
2025-06-10T02:18:12.938022,0.008,DEEP
2025-06-10T02:18:12.940022,0.008,DEEP
2025-06-10T02:18:13.932517,0.008,DEEP
2025-06-10T02:18:14.931262,0.015,DEEP
2025-06-10T02:18:15.933631,0.015,DEEP
2025-06-10T02:18:16.931233,0.008,DEEP
2025-06-10T02:18:17.936957,0.008,DEEP
2025-06-10T02:18:18.932474,0.015,DEEP
2025-06-10T02:18:21.463245,0.015,DEEP
2025-06-10T02:18:21.466249,0.015,DEEP
2025-06-10T02:18:21.935114,0.008,DEEP
2025-06-10T02:18:22.933421,0.015,DEEP
2025-06-10T02:18:23.933332,0.015,DEEP
2025-06-10T02:18:24.939198,0.008,DEEP
2025-06-10T02:18:25.932428,0.015,DEEP
2025-06-10T02:18:26.966873,0.015,DEEP
2025-06-10T02:18:27.942537,0.015,DEEP
2025-06-10T02:18:28.932889,0.015,DEEP
2025-06-10T02:18:29.935055,0.015,DEEP
2025-06-10T02:18:30.937720,0.008,DEEP
2025-06-10T02:18:31.932654,0.015,DEEP
2025-06-10T02:18:32.934946,0.015,DEEP
2025-06-10T02:18:33.934674,0.008,DEEP
2025-06-10T02:18:34.932485,0.015,DEEP
2025-06-10T02:18:35.934025,0.015,DEEP
2025-06-10T02:18:36.934395,0.008,DEEP
2025-06-10T02:18:37.933610,0.015,DEEP
2025-06-10T02:18:38.933587,0.015,DEEP
2025-06-10T02:18:39.944052,0.015,DEEP
2025-06-10T02:18:40.935607,0.008,DEEP
2025-06-10T02:18:41.931759,0.015,DEEP
2025-06-10T02:18:42.935916,0.015,DEEP
2025-06-10T02:18:43.933360,0.015,DEEP
2025-06-10T02:18:44.933450,0.015,DEEP
2025-06-10T02:18:45.934089,0.015,DEEP
2025-06-10T02:18:46.937499,0.008,DEEP
2025-06-10T02:18:47.934543,0.015,DEEP
2025-06-10T02:18:48.982522,0.015,DEEP
2025-06-10T02:18:49.950007,0.015,DEEP
2025-06-10T02:18:52.265577,0.008,DEEP
2025-06-10T02:18:52.267577,0.015,DEEP
2025-06-10T02:18:52.933228,0.008,DEEP
2025-06-10T02:18:53.989737,0.008,DEEP
2025-06-10T02:18:54.941630,0.008,DEEP
2025-06-10T02:18:55.933760,0.015,DEEP
2025-06-10T02:18:56.933501,0.008,DEEP
2025-06-10T02:18:57.956282,0.015,DEEP
2025-06-10T02:18:58.933567,0.008,DEEP
2025-06-10T02:18:59.934399,0.008,DEEP
2025-06-10T02:19:00.935461,0.015,DEEP
2025-06-10T02:19:01.934476,0.015,DEEP
2025-06-10T02:19:02.936493,0.015,DEEP
2025-06-10T02:19:03.933569,0.015,DEEP
2025-06-10T02:19:04.944384,0.008,DEEP
2025-06-10T02:19:05.935353,0.008,DEEP
2025-06-10T02:19:06.933693,0.015,DEEP
2025-06-10T02:19:07.935021,0.008,DEEP
2025-06-10T02:19:08.934555,0.015,DEEP
2025-06-10T02:19:09.940927,0.008,DEEP
2025-06-10T02:19:11.942832,0.008,DEEP
2025-06-10T02:19:11.944833,0.015,DEEP
2025-06-10T02:19:14.036815,0.015,DEEP
2025-06-10T02:19:14.038813,0.008,DEEP
2025-06-10T02:19:14.934827,0.008,DEEP
2025-06-10T02:19:15.936659,0.008,DEEP
2025-06-10T02:19:16.935376,0.015,DEEP
2025-06-10T02:19:17.938129,0.008,DEEP
2025-06-10T02:19:18.934766,0.008,DEEP
2025-06-10T02:19:19.935344,0.008,DEEP
2025-06-10T02:19:20.934008,0.008,DEEP
2025-06-10T02:19:21.939755,0.015,DEEP
2025-06-10T02:19:24.090570,0.015,DEEP
2025-06-10T02:19:24.092569,0.008,DEEP
2025-06-10T02:19:24.953357,0.015,DEEP
2025-06-10T02:19:25.934233,0.015,DEEP
2025-06-10T02:19:26.940154,0.015,DEEP
2025-06-10T02:19:27.935332,0.015,DEEP
2025-06-10T02:19:28.934631,0.015,DEEP
2025-06-10T02:19:29.936072,0.008,DEEP
2025-06-10T02:19:30.934993,0.008,DEEP
2025-06-10T02:19:31.934489,0.015,DEEP
2025-06-10T02:19:32.934068,0.008,DEEP
2025-06-10T02:19:33.934689,0.015,DEEP
2025-06-10T02:19:34.939911,0.015,DEEP
2025-06-10T02:19:35.934851,0.008,DEEP
2025-06-10T02:19:36.937001,0.015,DEEP
2025-06-10T02:19:37.935098,0.008,DEEP
2025-06-10T02:19:38.934347,0.008,DEEP
2025-06-10T02:19:39.941897,0.015,DEEP
2025-06-10T02:19:40.935106,0.015,DEEP
2025-06-10T02:19:41.986517,0.008,DEEP
2025-06-10T02:19:42.952354,0.015,DEEP
2025-06-10T02:19:43.937994,0.015,DEEP
2025-06-10T02:19:44.935385,0.015,DEEP
2025-06-10T02:19:45.948914,0.015,DEEP
2025-06-10T02:19:46.936809,0.008,DEEP
2025-06-10T02:19:47.935377,0.008,DEEP
2025-06-10T02:19:48.937949,0.015,DEEP
2025-06-10T02:19:49.935499,0.015,DEEP
2025-06-10T02:19:50.937496,0.015,DEEP
2025-06-10T02:19:51.937525,0.015,DEEP
2025-06-10T02:19:52.937301,0.008,DEEP
2025-06-10T02:19:53.933861,0.015,DEEP
2025-06-10T02:19:54.978976,0.008,DEEP
2025-06-10T02:19:55.934789,0.008,DEEP
2025-06-10T02:19:56.935393,0.015,DEEP
2025-06-10T02:19:57.935357,0.008,DEEP
2025-06-10T02:19:58.936575,0.015,DEEP
2025-06-10T02:19:59.936429,0.008,DEEP
2025-06-10T02:20:00.935143,0.015,DEEP
2025-06-10T02:20:01.936318,0.015,DEEP
2025-06-10T02:20:02.936006,0.015,DEEP
2025-06-10T02:20:03.935402,0.008,DEEP
2025-06-10T02:20:04.937126,0.008,DEEP
2025-06-10T02:20:05.936434,0.015,DEEP
2025-06-10T02:20:08.033316,0.015,DEEP
2025-06-10T02:20:08.036310,0.015,DEEP
2025-06-10T02:20:09.045092,0.008,DEEP
2025-06-10T02:20:09.944109,0.015,DEEP
2025-06-10T02:20:10.936345,0.008,DEEP
2025-06-10T02:20:11.936555,0.008,DEEP
2025-06-10T02:20:12.938624,0.015,DEEP
2025-06-10T02:20:13.937822,0.008,DEEP
2025-06-10T02:20:14.935401,0.015,DEEP
2025-06-10T02:20:15.935600,0.008,DEEP
2025-06-10T02:20:16.935752,0.015,DEEP
2025-06-10T02:20:17.997299,0.008,DEEP
2025-06-10T02:20:19.003705,0.008,DEEP
2025-06-10T02:20:19.936161,0.015,DEEP
2025-06-10T02:20:20.936802,0.015,DEEP
2025-06-10T02:20:21.936590,0.015,DEEP
2025-06-10T02:20:22.939731,0.015,DEEP
2025-06-10T02:20:23.936670,0.008,DEEP
2025-06-10T02:20:24.946300,0.015,DEEP
2025-06-10T02:20:25.938549,0.008,DEEP
2025-06-10T02:20:26.937462,0.015,DEEP
2025-06-10T02:20:27.937060,0.008,DEEP
2025-06-10T02:20:28.938088,0.008,DEEP
2025-06-10T02:20:29.935384,0.008,DEEP
2025-06-10T02:20:30.937698,0.008,DEEP
2025-06-10T02:20:31.943437,0.015,DEEP
2025-06-10T02:20:32.936338,0.015,DEEP
2025-06-10T02:20:33.936300,0.015,DEEP
2025-06-10T02:20:36.407560,0.015,DEEP
2025-06-10T02:20:36.409559,0.008,DEEP
2025-06-10T02:20:38.447907,0.008,DEEP
2025-06-10T02:20:38.450407,0.015,DEEP
2025-06-10T02:20:38.939960,0.015,DEEP
2025-06-10T02:20:39.943354,0.015,DEEP
2025-06-10T02:20:40.942221,0.015,DEEP
2025-06-10T02:20:41.938688,0.015,DEEP
2025-06-10T02:20:42.934675,0.015,DEEP
2025-06-10T02:20:46.582117,0.015,DEEP
2025-06-10T02:20:46.584128,0.015,DEEP
2025-06-10T02:20:46.586127,0.015,DEEP
2025-06-10T02:20:46.935460,0.008,DEEP
2025-06-10T02:20:47.938479,0.015,DEEP
2025-06-10T02:20:48.939327,0.015,DEEP
2025-06-10T02:20:49.981244,0.015,DEEP
2025-06-10T02:20:51.039299,0.015,DEEP
2025-06-10T02:20:51.941860,0.015,DEEP
2025-06-10T02:20:52.936660,0.015,DEEP
2025-06-10T02:20:53.941310,0.015,DEEP
2025-06-10T02:20:54.944322,0.015,DEEP
2025-06-10T02:20:55.937425,0.015,DEEP
2025-06-10T02:20:56.936420,0.015,DEEP
2025-06-10T02:20:57.936834,0.015,DEEP
2025-06-10T02:20:58.937728,0.015,DEEP
2025-06-10T02:21:01.204504,0.015,DEEP
2025-06-10T02:21:01.206504,0.015,DEEP
2025-06-10T02:21:01.936085,0.015,DEEP
2025-06-10T02:21:02.939323,0.015,DEEP
2025-06-10T02:21:03.936048,0.015,DEEP
2025-06-10T02:21:04.956351,0.015,DEEP
2025-06-10T02:21:05.936093,0.008,DEEP
2025-06-10T02:21:06.936988,0.015,DEEP
2025-06-10T02:21:07.936736,0.015,DEEP
2025-06-10T02:21:08.938235,0.008,DEEP
2025-06-10T02:21:09.944226,0.015,DEEP
2025-06-10T02:21:10.940000,0.015,DEEP
2025-06-10T02:21:13.355686,0.008,DEEP
2025-06-10T02:21:13.357689,0.015,DEEP
2025-06-10T02:21:13.942495,0.008,DEEP
2025-06-10T02:21:14.940512,0.015,DEEP
2025-06-10T02:21:15.945793,0.015,DEEP
2025-06-10T02:21:16.937924,0.015,DEEP
2025-06-10T02:21:17.936778,0.008,DEEP
2025-06-10T02:21:18.937265,0.015,DEEP
2025-06-10T02:21:19.939646,0.015,DEEP
2025-06-10T02:21:20.936344,0.015,DEEP
2025-06-10T02:21:21.938776,0.008,DEEP
2025-06-10T02:21:22.939295,0.008,DEEP
2025-06-10T02:21:23.938158,0.015,DEEP
2025-06-10T02:21:24.942947,0.015,DEEP
2025-06-10T02:22:10.938007,0.015,DEEP
2025-06-10T02:22:11.937702,0.008,DEEP
2025-06-10T02:22:12.976736,0.008,DEEP
2025-06-10T02:22:12.976736,0.008,DEEP
2025-06-10T02:22:13.945502,0.015,DEEP
2025-06-10T02:22:13.947136,0.015,DEEP
2025-06-10T02:22:14.944755,0.015,DEEP
2025-06-10T02:22:14.945760,0.015,DEEP
2025-06-10T02:22:15.937827,0.015,DEEP
2025-06-10T02:22:15.937827,0.015,DEEP
2025-06-10T02:22:16.941399,0.008,DEEP
2025-06-10T02:22:16.942394,0.008,DEEP
2025-06-10T02:22:17.939443,0.015,DEEP
2025-06-10T02:22:17.941438,0.015,DEEP
2025-06-10T02:22:18.938750,0.015,DEEP
2025-06-10T02:22:18.938750,0.015,DEEP
2025-06-10T02:22:19.942222,0.015,DEEP
2025-06-10T02:22:19.943217,0.015,DEEP
2025-06-10T02:22:20.937985,0.008,DEEP
2025-06-10T02:22:20.938988,0.008,DEEP
2025-06-10T02:22:21.968924,0.015,DEEP
2025-06-10T02:22:21.969925,0.015,DEEP
2025-06-10T02:22:22.943939,0.015,DEEP
2025-06-10T02:22:23.943501,0.015,DEEP
2025-06-10T02:22:23.943501,0.015,DEEP
2025-06-10T02:22:24.977450,0.015,DEEP
2025-06-10T02:22:25.080452,0.015,DEEP
2025-06-10T02:22:25.967419,0.008,DEEP
2025-06-10T02:22:25.967419,0.008,DEEP
2025-06-10T02:22:26.955025,0.015,DEEP
2025-06-10T02:22:26.955025,0.015,DEEP
2025-06-10T02:22:28.048387,0.015,DEEP
2025-06-10T02:22:28.945389,0.015,DEEP
2025-06-10T02:22:29.053159,0.015,DEEP
2025-06-10T02:22:29.055158,0.015,DEEP
2025-06-10T02:22:30.332252,0.015,DEEP
2025-06-10T02:22:30.333252,0.015,DEEP
2025-06-10T02:22:30.938803,0.015,DEEP
2025-06-10T02:22:30.939801,0.015,DEEP
2025-06-10T02:22:31.941942,0.015,DEEP
2025-06-10T02:22:31.941942,0.015,DEEP
2025-06-10T02:22:32.942201,0.015,DEEP
2025-06-10T02:22:32.942201,0.015,DEEP
